id,key,value,type 
13379846,name_direction_prefix,W,tiger
13379846,name_type,St,tiger
13379846,separated,no,tiger
13379846,source,tiger_import_dch_v0.6_20070809,tiger
13379846,tlid,141607528,tiger
13379846,zip_left,90007,tiger
13379846,zip_right,90007,tiger
13379928,created_by,Potlatch 0.6c,regular
13379928,highway,residential,regular
13379928,name,Tomlee Avenue,regular
13379928,cfcc,A41,tiger
13379928,county,"Los Angeles, CA",tiger
13379928,name_base,Tomlee,tiger
13379928,name_type,Ave,tiger
13379928,reviewed,no,tiger
13379928,separated,no,tiger
13379928,source,tiger_import_dch_v0.6_20070809,tiger
13379928,tlid,142445506:142445507,tiger
13379928,zip_left,90503,tiger
13379928,zip_right,90503,tiger
13379997,created_by,Potlatch 0.8a,regular
13379997,highway,residential,regular
13379997,name,Flournoy Road,regular
13380092,created_by,Potlatch 0.10f,regular
13380092,highway,residential,regular
13380092,name,Sylvan Street,regular
13380092,cfcc,A41,tiger
13380092,county,"Los Angeles, CA",tiger
13380092,name_base,Sylvan,tiger
13380092,name_type,St,tiger
13380092,reviewed,no,tiger
13380092,separated,no,tiger
13380092,source,tiger_import_dch_v0.6_20070809,tiger
13380092,tlid,141561401,tiger
13380092,zip_left,91401,tiger
13380092,zip_right,91401,tiger
13380174,highway,residential,regular
13380174,name,Harvest Avenue,regular
13380174,cfcc,A41,tiger
13380174,county,"Los Angeles, CA",tiger
13380174,name_base,Harvest,tiger
13380174,name_type,Ave,tiger
13380174,source,tiger_import_dch_v0.6_20070809,tiger
13380174,tlid,141743618,tiger
13380174,zip_left,90650,tiger
13380174,zip_right,90650,tiger
13380297,highway,residential,regular
13380297,name,Hastings Avenue,regular
13380297,cfcc,A41,tiger
13380297,county,"Los Angeles, CA",tiger
13380297,name_base,Hastings,tiger
13380297,name_type,Ave,tiger
13380297,zip_left,90045,tiger
13380297,zip_right,90293,tiger
13380389,highway,residential,regular
13380389,name,West 17th Street,regular
13380389,cfcc,A41,tiger
13380389,county,"Los Angeles, CA",tiger
13380389,name_base,17th,tiger
13380389,name_direction_prefix,W,tiger
13380389,name_type,St,tiger
13380389,separated,no,tiger
13380389,source,tiger_import_dch_v0.6_20070809,tiger
13380389,tlid,141607163,tiger
13380389,zip_left,90006,tiger
13380389,zip_right,90006,tiger
13380500,highway,residential,regular
13380500,name,Cosbey Avenue,regular
13380500,cfcc,A41,tiger
13380500,county,"Los Angeles, CA",tiger
13380500,name_base,Cosbey,tiger
13380500,name_type,Ave,tiger
13380500,separated,no,tiger
13380500,source,tiger_import_dch_v0.6_20070809,tiger
13380500,tlid,141651249,tiger
13380595,highway,residential,regular
13380595,lanes,2,regular
13380595,name,Zuni Lane,regular
13380595,surface,asphalt,regular
13380595,cfcc,A41,tiger
13380595,county,"Los Angeles, CA",tiger
13380595,name_base,Zuni,tiger
13380595,name_type,Ln,tiger
13380595,reviewed,no,tiger
13380595,zip_left,90290,tiger
13380595,zip_right,90290,tiger
13380666,highway,residential,regular
13380666,name,Walnut Avenue,regular
13380666,cfcc,A41,tiger
13380666,county,"Los Angeles, CA",tiger
13380666,name_base,Walnut,tiger
13380666,name_type,Ave,tiger
13380666,reviewed,no,tiger
13380666,separated,no,tiger
13380666,source,tiger_import_dch_v0.6_20070809,tiger
13380666,tlid,141678903:141678905:141678940:141678947,tiger
13380666,zip_left,90280,tiger
13380666,zip_right,90280,tiger
13380769,created_by,Potlatch 0.10f,regular
13380769,highway,residential,regular
13380769,name,Langdon Avenue,regular
13380769,source,Yahoo,regular
13380769,cfcc,A41,tiger
13380769,county,"Los Angeles, CA",tiger
13380769,name_base,Langdon,tiger
13380769,name_type,Ave,tiger
13380769,reviewed,no,tiger
13380769,separated,no,tiger
13380769,source,tiger_import_dch_v0.6_20070809,tiger
13380769,tlid,141549287,tiger
13380769,zip_left,91406,tiger
13380769,zip_right,91406,tiger
13380859,highway,residential,regular
13380859,name,Overland Trail,regular
13380859,cfcc,A41,tiger
13380859,county,"Los Angeles, CA",tiger
13380859,name_base,Overland,tiger
13380859,name_type,Trl,tiger
13380859,reviewed,no,tiger
13380859,separated,no,tiger
13380859,source,tiger_import_dch_v0.6_20070809,tiger
13380859,tlid,141800562:141800571,tiger
13380859,zip_left,91390,tiger
13380859,zip_right,91390,tiger
13381153,highway,residential,regular
13381153,name,East Van Buren Street,regular
13381153,cfcc,A41,tiger
13381153,county,"Los Angeles, CA",tiger
13381153,name_base,Van Buren,tiger
13381153,name_direction_prefix,E,tiger
13381153,name_type,St,tiger
13381153,reviewed,no,tiger
13381153,separated,no,tiger
13381153,source,tiger_import_dch_v0.6_20070809,tiger
13381153,tlid,141795479:141795465:141802406:141684838:141802395,tiger
13381153,zip_left,90810,tiger
13381153,zip_right,90810,tiger
13381243,created_by,Potlatch 0.10f,regular
13381243,highway,residential,regular
13381243,name,Ruffner Avenue,regular
13381243,cfcc,A41,tiger
13381243,county,"Los Angeles, CA",tiger
13381243,name_base,Ruffner,tiger
13381243,name_type,Ave,tiger
13381243,reviewed,no,tiger
13381243,separated,no,tiger
13381243,source,tiger_import_dch_v0.6_20070809,tiger
13381243,tlid,141544398:141544400:141544405,tiger
13381243,zip_left,91343,tiger
13381243,zip_right,91343,tiger
13381331,highway,residential,regular
13381331,name,South Benton Way,regular
13381331,odbl,clean,regular
13381331,source,survey;image;usgs_imagery,regular
13381331,source_ref,AM909_DSCR0409,regular
13381331,cfcc,A41,tiger
13381331,county,"Los Angeles, CA",tiger
13381331,name_base,Benton,tiger
13381331,name_direction_prefix,S,tiger
13381331,name_type,Way,tiger
13381331,separated,no,tiger
13381331,source,tiger_import_dch_v0.6_20070809,tiger
13381331,tlid,141605223:141605251:141605253,tiger
13381331,zip_left,90057,tiger
13381331,zip_right,90057,tiger
13381440,highway,residential,regular
13381440,name,Hartman Way,regular
13381440,cfcc,A41,tiger
13381440,county,"Los Angeles, CA",tiger
13381440,name_base,Hartman,tiger
13381440,name_type,Way,tiger
13381440,reviewed,no,tiger
13381440,separated,no,tiger
13381440,source,tiger_import_dch_v0.6_20070809,tiger
13381440,tlid,141720534:141720557,tiger
13381440,upload_uuid,bulk_upload.pl-e7a65206-5b4e-4f1c-be5b-f07c49e73831,tiger
13381440,zip_left,91304,tiger
13381440,zip_right,91304,tiger
13381528,highway,residential,regular
13381528,name,Grubstake Drive,regular
13381528,cfcc,A41,tiger
13381528,county,"Los Angeles, CA",tiger
13381528,name_base,Grubstake,tiger
13381528,name_type,Dr,tiger
13381528,reviewed,no,tiger
13381528,separated,no,tiger
13381528,source,tiger_import_dch_v0.6_20070809,tiger
13381528,tlid,141730801:141730802,tiger
13381528,zip_left,91765,tiger
13381528,zip_right,91765,tiger
13381603,created_by,Potlatch 0.10f,regular
13381603,highway,residential,regular
13381603,name,Sardis Avenue,regular
13381603,cfcc,A41,tiger
13381603,county,"Los Angeles, CA",tiger
13381603,name_base,Sardis,tiger
13381603,name_type,Ave,tiger
13381603,separated,no,tiger
13381603,source,tiger_import_dch_v0.6_20070809,tiger
13381603,tlid,142455967,tiger
13381707,highway,residential,regular
13381707,name,Emperor Avenue,regular
13381707,cfcc,A41,tiger
13381707,county,"Los Angeles, CA",tiger
13381707,name_base,Emperor,tiger
13381707,name_type,Ave,tiger
13381707,zip_left,91780,tiger
13381707,zip_right,91780,tiger
13381780,highway,residential,regular
13381780,name,Balcom Avenue,regular
13381780,cfcc,A41,tiger
13381780,county,"Los Angeles, CA",tiger
13381780,name_base,Balcom,tiger
13381780,name_type,Ave,tiger
13381780,reviewed,no,tiger
13381780,separated,no,tiger
13381780,source,tiger_import_dch_v0.6_20070809,tiger
13381780,tlid,141555416:141555422,tiger
13381780,zip_left,91335,tiger
13381780,zip_right,91335,tiger
13381852,highway,residential,regular
13381852,name,Barton Avenue,regular
13381950,highway,residential,regular
13381950,name,Liggett Street,regular
13381950,cfcc,A41,tiger
13381950,county,"Los Angeles, CA",tiger
13381950,name_base,Liggett,tiger
13381950,name_type,St,tiger
13381950,separated,no,tiger
13381950,source,tiger_import_dch_v0.6_20070809,tiger
13381950,tlid,141740801:141740744,tiger
13381950,zip_left,90650,tiger
13381950,zip_right,90650,tiger
13382033,highway,residential,regular
13382033,name,Springport Drive,regular
13382033,cfcc,A41,tiger
13382033,county,"Los Angeles, CA",tiger
13382033,name_base,Springport,tiger
13382033,name_type,Dr,tiger
13382033,separated,no,tiger
13382033,source,tiger_import_dch_v0.6_20070809,tiger
13382033,tlid,141820386:141757762,tiger
13382033,zip_left,91748,tiger
13382033,zip_right,91748,tiger
13382112,highway,residential,regular
13382112,name,North Carolwood Drive,regular
13382190,highway,residential,regular
13382190,name,Caesar Avenue,regular
13382190,cfcc,A41,tiger
13382190,county,"Los Angeles, CA",tiger
13382190,name_base,Caesar,tiger
13382190,name_type,Ave,tiger
13382190,zip_left,91107,tiger
13382190,zip_right,91107,tiger
13382258,created_by,Potlatch 0.10f,regular
13382258,highway,residential,regular
13382258,name,Hatillo Avenue,regular
13382258,cfcc,A41,tiger
13382258,county,"Los Angeles, CA",tiger
13382258,name_base,Hatillo,tiger
13382258,name_type,Ave,tiger
13382258,reviewed,no,tiger
13382258,separated,no,tiger
13382258,source,tiger_import_dch_v0.6_20070809,tiger
13382258,tlid,141540206,tiger
13382258,zip_left,91324,tiger
13382258,zip_right,91324,tiger
13382332,highway,residential,regular
13382332,name,Summitridge Drive,regular
13382332,cfcc,A41,tiger
13382332,county,"Los Angeles, CA",tiger
13382332,name_base,Summitridge,tiger
13382332,name_type,Dr,tiger
13382332,zip_left,90210,tiger
13382332,zip_right,90210,tiger
13382406,created_by,Potlatch 0.10f,regular
13382406,highway,residential,regular
13382406,name,La Maida Street,regular
13382406,cfcc,A41,tiger
13382406,county,"Los Angeles, CA",tiger
13382406,name_base,La Maida,tiger
13382406,name_type,St,tiger
13382406,reviewed,no,tiger
13382406,separated,no,tiger
13382406,source,tiger_import_dch_v0.6_20070809,tiger
13382406,tlid,141560485,tiger
13382406,zip_left,91436,tiger
13382406,zip_right,91436,tiger
13382477,highway,residential,regular
13382477,name,Chisolm Trail Drive,regular
13382477,cfcc,A41,tiger
13382477,county,"Los Angeles, CA",tiger
13382477,name_base,Chisolm Trail,tiger
13382477,name_type,Dr,tiger
13382477,separated,no,tiger
13382477,source,tiger_import_dch_v0.6_20070809,tiger
13382477,tlid,141729095:141729080:141729099,tiger
13382477,zip_left,91765,tiger
13382477,zip_right,91765,tiger
13382569,highway,residential,regular
13382569,name,Hacienda Place,regular
13382569,cfcc,A41,tiger
13382569,county,"Los Angeles, CA",tiger
13382569,name_base,Hacienda,tiger
13382569,name_type,Pl,tiger
13382569,separated,no,tiger
13382569,source,tiger_import_dch_v0.6_20070809,tiger
13382569,tlid,141733238:141776109,tiger
13382569,zip_left,91768,tiger
13382569,zip_right,91768,tiger
13382653,bicycle,yes,regular
13382653,foot,yes,regular
13382653,highway,pedestrian,regular
13382653,name,The Strand,regular
13382653,cfcc,A41,tiger
13382653,county,"Los Angeles, CA",tiger
13382653,name_base,The Strand,tiger
13382653,reviewed,no,tiger
13382653,zip_left,90254,tiger
13382653,zip_right,90254,tiger
13382712,highway,residential,regular
13382712,name,Sweet Brush Street,regular
13382712,cfcc,A41,tiger
13382712,county,"Los Angeles, CA",tiger
13382712,name_base,Sweet Brush,tiger
13382712,name_type,St,tiger
13382712,reviewed,no,tiger
13382712,separated,no,tiger
13382712,source,tiger_import_dch_v0.6_20070809,tiger
13382712,tlid,141837047:141837048,tiger
13382771,created_by,Potlatch 0.9a,regular
13382771,highway,residential,regular
13382771,name,Lemarsh Street,regular
13382771,cfcc,A41,tiger
13382771,county,"Los Angeles, CA",tiger
13382771,name_base,Lemarsh,tiger
13382771,name_type,St,tiger
13382771,reviewed,no,tiger
13382771,separated,no,tiger
13382771,source,tiger_import_dch_v0.6_20070809,tiger
13382771,tlid,141776488,tiger
13382771,zip_left,91311,tiger
13382771,zip_right,91311,tiger
13382825,highway,residential,regular
13382825,name,South E Avenue,regular
13382825,name_1,E Avenue South,regular
13382825,cfcc,A41,tiger
13382825,county,"Los Angeles, CA",tiger
13382825,name_base,E,tiger
13382825,name_base_1,E,tiger
13382825,name_direction_prefix,S,tiger
13382825,name_direction_suffix_1,S,tiger
13382825,name_type,Ave,tiger
13382825,name_type_1,Ave,tiger
13382825,reviewed,no,tiger
13382825,separated,no,tiger
13382825,source,tiger_import_dch_v0.6_20070809,tiger
13382825,tlid,142671785,tiger
13382825,zip_left,93591,tiger
13382825,zip_right,93543,tiger
13382883,highway,secondary,regular
13382883,name,Pacific Place,regular
13382883,source,usgs_imagery;LACA,regular
13382883,source_ref,ABK7204-019,regular
13382883,cfcc,A41,tiger
13382883,county,"Los Angeles, CA",tiger
13382883,name_base,Pacific,tiger
13382883,name_type,Pl,tiger
13382883,separated,no,tiger
13382883,source,tiger_import_dch_v0.6_20070809,tiger
13382883,tlid,141686589:141686591:141686599:141685330,tiger
13382883,zip_left,90806,tiger
13382883,zip_right,90806,tiger
13382973,highway,residential,regular
13382973,name,Pacific Court,regular
13382973,cfcc,A41,tiger
13382973,county,"Los Angeles, CA",tiger
13382973,name_base,Pacific,tiger
13382973,name_type,Ct,tiger
13382973,reviewed,no,tiger
13382973,separated,no,tiger
13382973,source,tiger_import_dch_v0.6_20070809,tiger
13382973,tlid,142245492,tiger
13382973,zip_left,91010,tiger
13382973,zip_right,91010,tiger
13383062,highway,residential,regular
13383062,name,East 56th Street,regular
13383062,cfcc,A41,tiger
13383062,county,"Los Angeles, CA",tiger
13383062,name_base,56th,tiger
13383062,name_direction_prefix,E,tiger
13383062,name_type,St,tiger
13383062,reviewed,no,tiger
13383062,zip_left,90011,tiger
13383062,zip_right,90011,tiger
13383107,highway,residential,regular
13383107,name,Freeport Road,regular
13383107,cfcc,A41,tiger
13383107,county,"Los Angeles, CA",tiger
13383107,name_base,Freeport,tiger
13383107,name_type,Rd,tiger
13383107,separated,no,tiger
13383107,source,tiger_import_dch_v0.6_20070809,tiger
13383107,tlid,142677020:142677021,tiger
13383107,zip_left,90275,tiger
13383107,zip_right,90275,tiger
13383151,highway,residential,regular
13383151,name,South Juniper Avenue,regular
13383151,cfcc,A41,tiger
13383151,county,"Los Angeles, CA",tiger
13383151,name_base,Juniper,tiger
13383151,name_direction_prefix,S,tiger
13383151,name_type,Ave,tiger
13383151,reviewed,no,tiger
13383151,separated,no,tiger
13383151,source,tiger_import_dch_v0.6_20070809,tiger
13383151,tlid,141665799,tiger
13383151,zip_left,90503,tiger
13383151,zip_right,90503,tiger
13383204,highway,residential,regular
13383204,name,Kellam Avenue,regular
13383204,cfcc,A41,tiger
13383204,county,"Los Angeles, CA",tiger
13383204,name_base,Kellam,tiger
13383204,name_type,Ave,tiger
13383204,separated,no,tiger
13383204,source,tiger_import_dch_v0.6_20070809,tiger
13383204,tlid,141616866:141616872,tiger
13383204,zip_left,90026,tiger
13383204,zip_right,90026,tiger
13383253,highway,residential,regular
13383253,name,Cullen Street,regular
13383253,cfcc,A41,tiger
13383253,county,"Los Angeles, CA",tiger
13383253,name_base,Cullen,tiger
13383253,name_type,St,tiger
